0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
25,5,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
25,1,2,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1
38,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1
24,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1
29,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1
21,1,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1
35,18,112,1,0,1,112,1,0,0,0,1,1,0,0,0,0,0,1,0,1
48,7,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1
45,1,70,0,0,0,62,0,1,0,0,1,1,0,0,0,0,0,1,0,0
25,6,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1
23,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1
44,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1
45,2,1,0,0,0,47,0,1,0,0,1,0,0,0,1,0,0,1,0,1
27,3,22,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1
30,2,1,0,0,0,18,1,0,0,0,1,1,0,0,0,0,0,0,1,1
25,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1
38,8,1,1,0,1,9,1,0,0,0,1,1,0,0,0,0,0,0,1,1
25,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1
22,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1
20,1,21,0,0,0,2,0,0,1,1,0,0,0,0,0,0,1,1,0,1
26,3,0,0,0,0,33,1,0,0,0,1,1,0,0,0,0,0,1,0,1
20,1,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1
53,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1
32,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1
47,12,98,1,0,1,97,0,1,0,0,1,1,0,0,0,0,0,1,0,1
49,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1
34,8,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0
62,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
21,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1
32,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1
34,2,1,1,0,1,23,1,0,0,0,1,1,0,0,0,0,0,0,1,1
31,2,69,0,0,0,49,1,0,0,0,1,0,0,0,1,0,0,1,0,1
54,10,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1
34,5,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1
42,2,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1
22,0,1,0,0,0,3,0,0,1,0,1,1,0,0,0,0,0,0,1,0
24,0,1,0,0,0,32,0,0,1,0,1,0,0,0,1,0,0,1,0,1
23,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1
19,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1
20,2,21,1,0,1,21,0,0,1,0,1,0,0,0,1,0,0,1,0,0
24,0,1,0,0,0,6,0,0,1,0,1,0,0,0,1,0,0,1,0,1
56,7,38,0,0,0,9,0,1,0,0,1,0,0,1,0,0,0,1,0,1
28,0,1,1,0,1,37,1,0,0,0,1,0,0,1,0,0,0,1,0,1
41,2,26,1,0,1,23,1,0,0,1,0,1,0,0,0,0,0,1,0,1
51,2,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1
25,28,55,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
25,0,1,1,1,1,9,1,0,0,0,1,1,0,0,0,0,0,1,0,0
22,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1
29,11,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
25,1,1,1,0,1,28,1,0,0,0,1,1,0,0,0,0,0,1,0,1
36,6,21,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0
27,1,66,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
58,1,2,0,0,0,2,0,1,0,0,1,0,0,0,1,0,0,0,1,1
25,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1
40,3,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1
50,1,693,0,0,0,55,0,1,0,0,1,0,0,1,0,0,0,1,0,1
21,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1
37,12,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
26,7,48,1,0,1,12,1,0,0,1,0,0,0,1,0,0,0,1,0,1
64,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1
32,14,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0
56,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1
22,0,2,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1
30,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1
25,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1
62,13,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0
26,13,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0
33,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1
27,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
26,0,773,0,0,0,9,1,0,0,0,1,0,0,1,0,0,0,0,1,1
59,2,0,0,0,0,12,0,1,0,0,1,0,0,1,0,0,0,1,0,1
39,19,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1
44,10,1,1,0,1,5,1,0,0,1,0,0,0,1,0,0,0,1,0,1
37,2,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1
24,1,0,1,0,1,13,0,0,1,0,1,1,0,0,0,0,0,0,1,0
21,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1
42,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1
33,2,23,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1
29,8,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0
24,3,0,0,0,0,93,0,0,1,0,1,1,0,0,0,0,0,1,0,0
30,11,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0
41,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1
33,2,10,1,0,1,9,1,0,0,1,0,0,0,0,1,0,0,1,0,1
52,3,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1
27,9,68,1,0,1,65,1,0,0,1,0,1,0,0,0,0,0,1,0,1
64,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1
22,12,0,1,0,1,35,0,0,1,0,1,1,0,0,0,0,0,1,0,0
21,0,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0
50,4,3,0,0,0,2,0,1,0,0,1,1,0,0,0,0,0,0,1,1
24,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1
29,5,35,1,0,1,13,1,0,0,0,1,1,0,0,0,0,0,1,0,1
25,11,1,1,0,1,531,1,0,0,0,1,1,0,0,0,0,0,0,1,0
30,9,0,1,0,1,44,1,0,0,0,1,0,0,1,0,0,0,1,0,0
49,13,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1
55,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
23,3,249,1,1,1,276,0,0,1,0,1,0,0,0,1,0,0,0,1,0
51,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1
28,1,3,0,0,0,3,1,0,0,0,1,0,0,1,0,0,0,1,0,1
49,25,1,1,0,1,9,0,1,0,1,0,1,0,0,0,0,0,1,0,0
29,2,1,1,1,1,2,1,0,0,0,1,1,0,0,0,0,0,0,1,1
51,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1
34,1,1,0,0,0,2,1,0,0,1,0,1,0,0,0,0,0,1,0,1
44,7,49,1,0,1,27,1,0,0,0,1,1,0,0,0,0,0,1,0,1
32,6,1,1,0,1,2,1,0,0,0,1,0,0,1,0,0,0,1,0,1
30,1,1,0,0,0,35,1,0,0,0,1,0,0,1,0,0,0,0,1,1
28,7,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0
27,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1
27,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1
26,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0
30,9,1,1,1,1,196,1,0,0,0,1,1,0,0,0,0,0,1,0,0
38,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1
46,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1
23,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0
25,5,3,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
29,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1
34,7,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1
28,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1
25,2,0,1,0,1,4,1,0,0,0,1,1,0,0,0,0,0,0,1,1
59,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1
39,0,2,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1
39,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1
34,1,39,0,0,0,25,1,0,0,1,0,0,0,1,0,0,0,1,0,1
39,6,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1
23,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0
26,4,73,1,0,1,73,1,0,0,0,1,1,0,0,0,0,0,1,0,1
61,30,56,0,0,0,49,0,1,0,0,1,1,0,0,0,0,0,1,0,1
48,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1
45,13,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1
23,2,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1
25,4,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1
58,2,9,0,0,0,4,0,1,0,0,1,0,0,1,0,0,0,1,0,1
24,2,96,0,0,0,2,0,0,1,1,0,0,0,1,0,0,0,1,0,1
24,1,1,1,0,1,123,0,0,1,0,1,1,0,0,0,0,0,0,1,0
37,3,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
52,4,5,0,0,0,4,0,1,0,0,1,1,0,0,0,0,0,0,1,1
21,0,5,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0
35,8,0,1,0,1,62,1,0,0,0,1,1,0,0,0,0,0,0,1,0
30,2,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1
22,0,1,1,0,1,32,0,0,1,0,1,1,0,0,0,0,0,1,0,0
24,1,59,0,0,0,58,0,0,1,0,1,1,0,0,0,0,0,1,0,1
48,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1
56,0,2,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
49,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
23,4,0,1,1,1,192,0,0,1,0,1,1,0,0,0,0,0,1,0,0
38,11,268,1,0,1,268,1,0,0,0,1,0,0,1,0,0,0,1,0,1
38,2,0,0,0,0,29,1,0,0,0,1,0,0,0,1,0,0,0,1,1
29,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
56,5,238,0,0,0,238,0,1,0,0,1,0,0,1,0,0,0,1,0,1
28,7,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0
25,0,3,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1
31,12,82,1,0,1,291,1,0,0,0,1,1,0,0,0,0,0,1,0,0
29,2,1,1,0,1,8,1,0,0,1,0,0,0,1,0,0,0,1,0,0
36,0,1,0,0,0,2,1,0,0,0,1,0,0,0,0,0,1,0,1,1
31,3,1,0,0,0,61,1,0,0,1,0,1,0,0,0,0,0,1,0,1
49,4,1,0,0,0,3,0,1,0,1,0,0,0,1,0,0,0,0,1,1
23,3,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1
39,2,1,0,0,0,8,1,0,0,0,1,0,0,1,0,0,0,1,0,1
31,0,2,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1
52,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
27,3,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1
25,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1
26,2,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0
29,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1
51,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1
33,19,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0
34,12,0,0,0,0,34,1,0,0,0,1,1,0,0,0,0,0,1,0,0
25,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1
32,11,1,0,0,0,141,1,0,0,0,1,0,0,1,0,0,0,1,0,0
24,1,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1
20,1,41,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1
28,5,1,1,0,1,2,1,0,0,0,1,1,0,0,0,0,0,1,0,0
26,2,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1
37,4,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1
25,1,100,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1
26,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1
29,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1
52,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1
41,1,4,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
51,3,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1
62,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1
30,9,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1
23,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1
37,11,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0
33,6,51,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1
34,3,1,0,0,0,10,1,0,0,1,0,0,0,1,0,0,0,0,1,1
23,0,1,1,0,1,3,0,0,1,1,0,1,0,0,0,0,0,1,0,1
68,5,4,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1
52,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
24,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1
37,9,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1
38,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1
35,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1
27,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
52,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1
31,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1
25,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1
35,5,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1
47,1,61,0,0,0,2,0,1,0,1,0,0,0,0,1,0,0,1,0,1
25,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1
42,3,3,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
34,8,0,1,0,1,2,1,0,0,0,1,1,0,0,0,0,0,1,0,0
30,4,1,0,0,0,54,1,0,0,0,1,1,0,0,0,0,0,0,1,0
33,4,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0
26,9,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1
69,0,7,1,0,1,2,0,1,0,0,1,0,0,1,0,0,0,0,1,1
36,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1
34,1,1,1,1,1,116,1,0,0,1,0,1,0,0,0,0,0,1,0,0
39,4,30,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1
58,1,345,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1
28,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1
40,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1
66,11,1,1,0,1,5,0,1,0,1,0,1,0,0,0,0,0,1,0,0
30,7,18,0,0,0,17,1,0,0,1,0,0,0,1,0,0,0,0,1,0
20,3,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1
26,10,6,1,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0,1,1
45,3,83,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1
30,0,1,0,0,0,2,1,0,0,0,1,1,0,0,0,0,0,1,0,1
29,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1
57,2,11,0,0,0,2,0,1,0,0,1,0,0,1,0,0,0,1,0,1
46,2,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
23,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1
28,18,1,1,1,1,12,1,0,0,0,1,1,0,0,0,0,0,1,0,0
29,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1
35,3,1,0,0,0,11,1,0,0,0,1,1,0,0,0,0,0,0,1,1
26,4,1,1,0,1,83,1,0,0,0,1,1,0,0,0,0,0,1,0,0
20,0,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0
21,1,40,0,0,0,12,0,0,1,0,1,1,0,0,0,0,0,1,0,1
27,0,0,0,0,0,2,1,0,0,0,1,0,0,1,0,0,0,0,1,1
20,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0
31,10,8,1,0,1,8,1,0,0,0,1,1,0,0,0,0,0,1,0,1
26,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1
22,1,1,0,0,0,24,0,0,1,0,1,0,0,1,0,0,0,0,1,0
20,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1
32,11,2,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1
27,2,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1
33,3,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1
24,6,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1
34,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1
40,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1
22,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0
28,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1
47,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1
27,3,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0
51,0,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1
33,3,1,1,0,1,11,1,0,0,0,1,1,0,0,0,0,0,1,0,1
33,2,64,0,0,0,30,1,0,0,1,0,0,0,0,1,0,0,1,0,1
36,6,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1
24,4,1,1,0,1,2,0,0,1,1,0,1,0,0,0,0,0,1,0,1
26,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1
50,13,0,1,0,1,242,0,1,0,0,1,1,0,0,0,0,0,1,0,1
24,3,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1
36,4,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
35,3,1,1,0,1,9,1,0,0,0,1,0,0,1,0,0,0,0,1,1
36,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0
63,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1
38,5,1,0,0,0,5,1,0,0,0,1,1,0,0,0,0,0,0,1,1
55,17,1,1,0,1,25,0,1,0,0,1,1,0,0,0,0,0,1,0,0
21,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1
63,23,1,1,0,1,2,0,1,0,0,1,0,0,0,0,0,1,1,0,1
22,6,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0
26,10,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0
49,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1
27,1,31,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1
42,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1
27,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1
34,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1
31,0,1,0,0,0,8,1,0,0,0,1,1,0,0,0,0,0,1,0,1
43,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1
26,1,2,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1
25,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1
23,4,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0
54,3,1,1,1,1,8,0,1,0,0,1,0,0,1,0,0,0,1,0,1
50,1,0,0,0,0,9,0,1,0,0,1,0,0,1,0,0,0,1,0,1
28,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1
48,3,7,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
24,0,3,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1
22,1,0,0,0,0,8,0,0,1,0,1,0,0,1,0,0,0,0,1,1
58,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1
22,1,1,1,0,1,21,0,0,1,0,1,1,0,0,0,0,0,1,0,1
30,1,82,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1
42,0,3,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1
24,0,1,0,0,0,4,0,0,1,0,1,1,0,0,0,0,0,1,0,1
36,2,2,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1
25,7,507,0,0,0,12,1,0,0,0,1,1,0,0,0,0,0,1,0,0
55,0,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1
24,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
23,5,1,1,1,1,32,0,0,1,0,1,0,0,0,0,0,1,0,1,0
21,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1
34,3,1,1,1,1,33,1,0,0,0,1,1,0,0,0,0,0,1,0,1
47,5,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1
44,5,47,0,0,0,12,1,0,0,0,1,0,0,1,0,0,0,1,0,1
27,5,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0
29,6,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1
23,4,56,1,0,1,43,0,0,1,1,0,1,0,0,0,0,0,0,1,0
36,0,1,1,1,1,37,1,0,0,0,1,0,0,1,0,0,0,1,0,0
34,1,14,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1
22,2,102,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1
21,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1
28,6,1,1,0,1,5,1,0,0,0,1,1,0,0,0,0,0,0,1,1
50,3,55,1,0,0,57,0,1,0,1,0,0,0,1,0,0,0,1,0,1
25,1,80,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1
52,2,44,0,0,0,31,0,1,0,0,1,0,0,1,0,0,0,0,1,1
54,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1
26,13,31,1,0,0,11,1,0,0,0,1,1,0,0,0,0,0,0,1,0
23,2,1,0,0,0,22,0,0,1,0,1,0,0,0,1,0,0,1,0,0
26,2,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1
21,1,1,1,1,1,5,0,0,1,0,1,1,0,0,0,0,0,1,0,0
40,5,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1
22,1,66,0,0,0,63,0,0,1,0,1,1,0,0,0,0,0,1,0,1
26,20,0,1,0,1,43,1,0,0,0,1,1,0,0,0,0,0,1,0,0
43,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1
26,3,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1
30,15,210,1,0,1,20,1,0,0,0,1,1,0,0,0,0,0,1,0,0
39,0,0,1,0,1,57,1,0,0,1,0,1,0,0,0,0,0,1,0,1
49,2,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1
46,3,1,1,0,1,59,0,1,0,0,1,0,1,0,0,0,0,1,0,1
39,3,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1
20,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0
45,3,104,0,0,0,218,0,1,0,0,1,1,0,0,0,0,0,1,0,1
28,4,1,1,0,1,3,1,0,0,0,1,0,0,1,0,0,0,1,0,1
46,17,1,1,0,1,6,0,1,0,0,1,1,0,0,0,0,0,1,0,0
29,2,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1
21,1,8,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0
35,14,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
60,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1
32,0,1,1,0,1,4,1,0,0,0,1,0,0,1,0,0,0,1,0,1
27,3,88,1,1,1,301,1,0,0,0,1,1,0,0,0,0,0,1,0,1
47,0,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0
61,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1
23,0,1,0,0,0,3,0,0,1,0,1,1,0,0,0,0,0,1,0,1
24,2,1,1,1,1,12,0,0,1,0,1,1,0,0,0,0,0,0,1,0
25,5,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
